SMILES,Kow
CCC12CC3CC(CC(N)(C3)C1)C2,3.4
[H][C@@]1(C[C@H](F)[C@@H](CO)O1)N1C=CC(=O)NC1=O,-0.49
COC(=O)C1=NC=C(C)N=C1,0.17
CCOC(=O)C1=NC=C(C)N=C1,0.61
COC(=O)C1=NC(C)=CN=C1,0.1
CCOC(=O)C1=NC(C)=CN=C1,0.51
COC1OC(CN=C(O)N(C)N=O)C(O)C(O)C1O,-1.57
BrC1=CC=C(C=C1)N1C(=O)CCC1=O,1.18
CCCSP(=O)(OCC)OC1=C(Cl)C=C(Br)C=C1,4.68
FC1=CC=C(C=C1)N1C(=O)C(Cl)=C(Cl)C1=O,2.3
C1CCN(CC1)C1=NC=NC2=CC=CC=C12,2.92
CC1=NN=C(C(=O)N1N)C1=CC=CC=C1,0.83
N\C(NC#N)=N/C1=CC=CC=C1,1.05
ClC1=CC=CC(=C1)C1=C(Cl)C(Cl)=C(Cl)C(Cl)=C1Cl,7.3
ClC1=CC=C(C=C1)C1=C(Cl)C(Cl)=C(Cl)C(Cl)=C1Cl,7.31
[H][C@@]12[C@]([H])(OC(=O)\C=C(/C)C(C)C)C(=O)O[C@@]3([H])C[C@]4([H])C(C)=C(O)C(=O)C[C@@]4(C)[C@]4([H])[C@H](O)[C@@H](O)[C@@]1(OC[C@]234)C(=O)OC,1.66
ClC1=CC(=C(Cl)C=C1)C1=C(Cl)C(Cl)=CC=C1,5.81
ClC1=CC(Cl)=C(C=C1)C1=C(Cl)C=CC(Cl)=C1,6.22
ClC1=CC(=CC(Cl)=C1)C1=CC=CC(Cl)=C1Cl,6.17
ClC1=CC(Cl)=C(C=C1Cl)C1=C(Cl)C(Cl)=CC=C1,6.67
CCCCC1=C(OS(=O)(=O)N(C)C)N=C(NCC)N=C1C,2.7
COCCOC1=CC=CC=C1,1.73
NC1=CN=CC(N)=N1,-0.45
COC1=CC(=C(OC)C=C1CC(C)N)C(C)(C)C,3.91
CCOC(=O)COC1=C2C=CC=CC2=CC=C1,2.9
CC(=O)C1=CC=C(C=C1)N=CO,0.94
CC(N)C(=O)NC1=C(C)C=CC=C1C,0.76
CC1=C2N3C=NN=C3SC2=CC=C1,1.7
OC1=CC=C(CNC(=O)C2=CC=CC=C2)C=C1,1.87
NC1=NC=NC2=C1N=C(SC1=CC=C(Cl)C=C1)N2[C@@H]1O[C@@H]2COP(O)(=O)O[C@H]2[C@H]1O,-0.98
COC(=S)NCCN1C(C)=NC=C1[N+]([O-])=O,1.15
C1C=CC2=C3C4=C(C=C2)C2=CC=CC=C2C4=CC=C13,5.78
CCOC1=NC(Cl)=CC=C1,2.55
O=C(CN1CCCC1)NCC1=CC=CC=C1,1.69
CC(C)(C)NCC(O)COC1=CC=CC2=C1CC(O)C(O)C2,0.81
C1CN(CCN1)C1=NC=CS1,0.61
CS(=O)(=O)C1=CC=C(OCC(O)=O)C=C1,0.06
[O-][N+](=O)C1=CN=CN1CC#C,0.52
CCOC(=O)OC1=CC=CC2=C1N=CC=C2,1.73
CC(CN1CCCCC1)C(C)=O,1.28
CN1CC(CC1=O)C(O)=O,-1.5
CC(=O)NC1=CC=CC2=C1C=CC=N2,0.71
COC1=CC(N)=C(C=C1)C(C)=O,1.76
CC1=NC=C(CNC(=O)N(CCCl)N=O)C(N)=N1,0.39
CCOP(=S)(OCC)OC1=NN(C(C)C)C(Cl)=N1,3.82
CNC(C)CC1=CC2=C(OCO2)C=C1,2.15
CN(O)\N=N/C1=CC=C(C=C1)C(N)=O,-0.22
COC(=O)C1=C(C=CC(OC2=CC=C(Cl)C=C2Cl)=C1)[N+]([O-])=O,4.48
OCC(N=C(O)C(F)(F)F)C(O)C1=CC=C(C=C1)N(=O)=O,1.07
CN(C(=O)NC(C)(C)C1=CC=CC=C1)C1=CC=CC=C1,3.01
CC1=NN=C(SCC2=CC=CC=C2)S1,2.35
CC1CCC2=CC(F)=CC3=C2N1C=C(C(O)=O)C3=O,1.6
N#CC1=NC=NC=C1,-0.08
CCOC(=O)C1=NC=CC=N1,-0.31
CN(C)C(=O)NC1=CC=CC(=C1)C(C)=O,0.95
[O-][N+](=O)C1=CC=C(OC2=C(Cl)C=C(C=C2)C(F)(F)F)C=C1,4.54
CCOC1=CC(OC2=CC=C(C=C2Cl)C(F)(F)F)=CC=C1[N+]([O-])=O,4.73
COC1=CC2=CC=C(CCC(C)=O)C=C2C=C1,3.08
CCOC(=O)C=COC1=CC=CC=C1,3.18
COC1=CC(=CC=C1)S(C)(=O)=O,0.76
CC(C)(C)C(=O)C(OC1=CC=C(Cl)C=C1)N1C=NC=N1,2.77
CCOC(=O)CC[C@H](NC(=O)C1=CC=C(C=C1)N(C)CC1=CN=C2N=C(N)N=C(N)C2=N1)C(=O)OCC,0.98
NCCC1=CN2C=CC=CC2=N1,0.59
CC(=O)NC1=CN=CN=C1,-0.22
CC(C)(C)C1CCN(CC1)N=O,2.54
CC(C)[C@@H](N)CC1=CC=CC=C1,2.59
ClC1=CC=C(CN2C=NC=N2)C=C1,1.84
[I-].CN(C)C(=[S+]C1=CC=CC=C1)N(C)C,-0.68
C=CC(=O)NCCCN1CCOCC1,-0.53
[I-].CN(C)C(=[S+]C1=CC=CC=C1C)N(C)C,-0.1
[I-].CN(C)C(=[S+]C1=CC=C(Br)C=C1)N(C)C,0.06
[I-].CN(C)C(=[S+]C1=CC=C(C)C=C1)N(C)C,-0.1
[I-].CN(C)C(=[S+]C1=CC=C(Cl)C=C1)N(C)C,-0.2
[I-].CN(C)C(=[S+]C1=CC=C(F)C=C1)N(C)C,-0.58
[I-].CN(C)C(=[S+]C1=CC=C(C=C1)C#N)N(C)C,-1.13
[I-].COC1=CC=C(C=C1)[S+]=C(N(C)C)N(C)C,-0.51
CC1(C)NC(=N)NC(=N)N1C1=CC=C(I)C=C1,1.39
NC(=N)NC(O)=NC1=CC(Cl)=C(C=C1)N(=O)=O,1.79
[I-].CN(C)C(=[S+]C1=CC=C(C=C1)C(C)=O)N(C)C,-0.85
[I-].COC(=O)C1=CC=C(C=C1)[S+]=C(N(C)C)N(C)C,-0.74
CC1(C)NC(=N)NC(=N)N1C1=CC=C(C=C1)C(F)(F)F,1.22
CC(C)(C)NCC(O)COC1=C(OCC#C)C=CC=C1,2.32
CC(C)(C)NC[C@H](O)COC1=CC=CC2=C1CCCC2=O,2.4
O=C(OC1=CC=C(C=C1)N=C=S)C1=CC=CC=C1,4.9
CC1=[N+]([O-])ON=C1[N+]([O-])=O,0.78
O=N(=O)C1=CC=C(O1)\C=C\C1=NC=CS1,1.97
FC1=CC=CC=C1C1=NCC(=O)N(CC(F)(F)F)C2=C1C=C(Cl)C=C2,3.36
CC(Cl)C(O)=NC(CO)C(O)C1=CC=C(C=C1)N(=O)=O,0.98
OCC(N=C(O)C(F)F)C(O)C1=CC=C(C=C1)N(=O)=O,0.42
OCC(N=C(O)CF)C(O)C1=CC=C(C=C1)N(=O)=O,0.15
OCC(N=C(O)C(Br)(Br)Br)C(O)C1=CC=C(C=C1)N(=O)=O,2.17
OCC(N=C(O)CC1=CC=CC=C1)C(O)C1=CC=C(C=C1)N(=O)=O,1.52
OCC(N=C(O)C(C#N)C1=CC=CC=C1)C(O)C1=CC=C(C=C1)N(=O)=O,1.47
CCC(CC)C(O)=NC(CO)C(O)C1=CC=C(C=C1)N(=O)=O,1.71
CC(C)(C)C(O)=NC(CO)C(O)C1=CC=C(C=C1)N(=O)=O,1.33
OCC(N=C(O)C(Cl)Cl)C(O)C1=CC=C(I)C=C1,2.22
OCC(N=C(O)C(F)(F)F)C(O)C1=CC=C(C=C1)C1=CC=CC=N1,1.31
CC1=NO[N+]([O-])=C1SC1=CC=CC=C1,2.74
CCS(=O)(=O)C1=NON(=O)=C1C,0.65
CCS(=O)(=O)C1=NON=C1C,0.92
CC1=[N+]([O-])ON=C1S(=O)(=O)C1=CC=CC=C1,2.03
CC1=NON=C1S(=O)(=O)C1=CC=CC=C1,2.36
CC1=NON(=O)=C1S(=O)(=O)C1=CC=CC=C1,2.26
COC1=CC(CC2=CN=C(N)N=C2N)=CC(OC)=C1C,2.14
CCC\N=C(/N)\N=C(/N)NC1=CC=C(Cl)C=C1,2.63
O=C1SSC2=C1CCCC2,2.4
CC1=NON=C1SC1=CC=CC=C1,2.92
CCN(CC)C(=O)N(CC)N=O,1.54
CCN(N=O)C(=O)N(C)C,0.71
CCN(CC)C(=O)N(C)N=O,1.11
CCN(CC)CC(O)=NCC(O)=NC1=C(C)C=CC=C1C,2.2
NC(=O)C1=CC2=CC=CC=C2O1,1.54
COC1=C(Cl)C=CC(Cl)=C1Cl,3.64
CC12CC3OC33C(CCC4=CC(=O)CCC34C)C1CCC21CCC(=O)O1,1.89
COC(=O)CS(=O)(=O)C1=CC=C(Br)C=C1,1.52
CC1=C(C)C(O)=C(C)C(=O)O1,0.36
OC(=O)CCC1=CC=C(OCC2=CC=CC=C2)C=C1,3.31
CC1(OC(=O)N(C1=O)C1=CC(Cl)=CC(Cl)=C1)C=C,3.1
CC(C)OC(=O)C(C(=O)OC(C)C)=C1SCCS1,2.88
COC1=CC(NC2=NCCN2)=C(OC)C=C1,0.97
O=NN1CCCCC1=O,-1.05
COCCN(C(=O)CCl)C1=C(C)C=CC=C1C,2.17
CC1(C)NC(=N)NC(=N)N1C1=CC=C(OCC(=O)N2CCOCC2)C=C1,-1.18
FCS(=O)(=O)NC1=CC=C(Cl)C=C1,2.25
FC(F)(F)S(=O)(=O)NC1=CC=C(C=C1)C1=CC=CC=C1,4.97
COP(=S)(OC)OC1=CC(C)=C(C(C)=C1)[N+]([O-])=O,3.89
COP(=O)(OC)OC1=CC(C)=C(C(C)=C1)[N+]([O-])=O,2.57
OC(=O)C1=C(C=CC(OC2=CC=C(C=C2Cl)C(F)(F)F)=C1)[N+]([O-])=O,3.7
COC(=O)C1=C(C=CC(OC2=CC=C(C=C2Cl)C(F)(F)F)=C1)[N+]([O-])=O,4.26
CCCCCCCS[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O,1.5
OCC1OC(SCCCC2=CC=CC=C2)C(O)C(O)C1O,0.38
CCN(CC)C(O)=NS(=O)(=O)C1=CC=CC=C1,0.99
C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C(Cl)=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,2.58
COC(=O)CSC1=CC=CC=C1N(=O)=O,1.88
CN1C=CC(=O)C(O)=C1,-0.7
NS(=O)(=O)C1=CC(I)=CC=C1,1.58
CCOP(=O)(CC)SCCSCC,2.03
CCCOC(=O)C(C(=O)OCCC)=C1SCCS1,3.35
CCCCOC(=O)C(C(=O)OCCCC)=C1SCCS1,4.6
CC(C)COC(=O)C(C(=O)OC(C)(C)C)=C1SCCS1,4.53
CC(C)(C)OC(=O)C(C(=O)OC(C)(C)C)=C1SCCS1,4.01
CCOC(=O)C(C(=O)OC(C)C)=C1SCCS1,2.9
CCOP(C)(=O)SCCN(C(C)C)C(C)C,2.09
CC(=O)OC1=CC=CC=C1C(=O)OCC(O)=N,0.22
CCOC(=O)COC(=O)C1=CC=CC=C1OC(C)=O,1.67
CN=C(O)C1=CC(OC2=CC=CC=C2)=CC=C1,2.86
O=N(=O)C1=CC=C(O1)\C=C\C1=NNC=N1,1.1
CC(O)=NCCN1C(C)=NC=C1N(=O)=O,-0.47
COC1=CC=CC(NC(C)=O)=C1C,1.13
CC1=CC(NC(=O)CC2=CC=CC=C2)=CC=C1,3.14
COC1=CC=CC(NC(=O)CC2=CC=CC=C2)=C1,2.86
COC1=CC=C(NC(=O)CC2=CC=CC=C2)C=C1,2.49
CC(C)C1=NN=C(N2CCOCC2)N(N)C1=O,0.49
CCSC1=NN=C(C(C)C)C(=O)N1N,1.52
CCCSC1=NN=C(C(C)C)C(=O)N1N,2.12
CC(C)SC1=NN=C(C(C)C)C(=O)N1N,2.06
CCCCSC1=NN=C(C(C)C)C(=O)N1N,3.21
[H][C@@]1(C[C@]2(O)[C@]3([H])CC[C@]4([H])C[C@]([H])(CC[C@]4(C)[C@@]3([H])CC[C@]2(C)[C@@]1([H])C1=CC(=O)OC1)OC1C[C@]([H])(OC)[C@@]([H])(OC(C)=O)[C@H](C)O1)OC(C)=O,2.95
CCN(CC)CCNC(=O)C1=CC(=CC=C1OC)S(C)(=O)=O,0.9
CCC1=NC=C(N1CCNC(=S)OC)[N+]([O-])=O,1.46
OC(=O)C1CC(=O)C2=CC=CC=C2O1,1.26
CCCNC(=O)C1=CN=CC=C1,0.66
CC(=O)OC1=CC=C(C=C1)C(N)=O,0.27
CC12CCC3C(C1CCC21CCC(=O)O1)C(CC1=CC(=O)CCC31C)C#N,1.67
CCOC(=O)CN(C(=O)CCl)C1=CC=CC=C1Cl,2.3
CCOC(=O)CN(C(=O)CCl)C1=CC=CC=C1,1.6
CC1(C)[C@@H]2C[C@H]1[C@H](CO)CC2,3.41
CCN(CC)C(=O)OCC1=CC=CC=C1,2.93
ClC1=CC2=C(C=C1Cl)C1=CC(Cl)=C(Cl)C=C1O2,6.53
CCCOCCN(C(=O)CCl)C1=C(CC)C=CC=C1CC,4.08
CC(=O)C=CC1=CC=C(C=C1)C#N,1.64
OCCN1C2=C(C=C(Cl)C=C2)C(=NC(O)C1=O)C1=CC=CC=C1,1.53
CC(C(O)=O)C1=CC=C2OC(=NC2=C1)C1=CC=C(Cl)C=C1,3.23
CN(C)C1=NC(=O)N(C2CCCCC2)C(=O)N1C,1.85
COC1=CC=CC=C1C(=O)C1=CC=NC=C1,1.86
NS(=O)(=O)C1=CC=C(C=C1)C(=O)C1=CC=NC=C1,0.56
OC1=CC=C(C=C1)C(=O)C1=CC=NC=C1,1.37
NC1=NC(=O)N(C=C1)[C@H]1C[C@H](F)[C@@H](CO)O1,-0.89
CNC(=S)NCCCCC1=C(C)NC=N1,0.85
CCC(=O)OCCOC1=C(OC)C=C(C=O)C=C1,1.33
CCC1=CC2=C(NC(=O)CN=C2C2=CC=CC=C2F)C=C1,2.92
CCCCSC(SCC1=CC=C(C=C1)C(C)(C)C)=NC1=CN=CC=C1,7
OC(=O)COC1=CC=C(OC2=C(Cl)C=C(Cl)C=C2)C=C1,4.51
COC(=O)C(C)OC1=CC=C(OC2=CC=C(Cl)C=C2Cl)C=C1,4.62
COC1=CC=C(OCCN(C)C)C=C1,1.23
CN(C)CCOC1=CC=C(C)C=C1,2.17
COC(=O)NC1=CC(OC)=CC=C1,1.92
CC1=C(F)C=C(Br)C=C1,3.64
NC(=O)C1=CSC=C1,0.5
[Si+4].CC1=CC=C([O-])C=C1.[O-]CCN(CC[O-])CC[O-],0.08
[Si+4].[O-]C1=CC=C(Cl)C=C1.[O-]CCN(CC[O-])CC[O-],0.6
CNC(NCCSCC1=C(C)NC=N1)=NC#N,0.4
O=S1C=CC2=CC=CC=C12,1.01
CC1(C)CC(CC(C)(C)N1[O])OP(=S)(N1CC1)N1CC1,1.77
CC1=C(CC(O)=O)SC2=C1C=C(Cl)C=C2,3.92
CN(C1=CC=CC=N1)S(=O)(=O)C1=CC=C(N)C=C1,1.3
CN(C)C(=O)OC1=C(N=CC=C1)N(=O)=O,0.54
CN(C)C(=O)OC1=C(Cl)N=CC=C1,1.04
CN(C)C(=O)OC1=C(Br)N=CC=C1,1.14
CN(C)C(=O)OC1=C(I)N=CC=C1,1.26
[H][C@@]12OC\C3=C/C=C/[C@H](C)C\C(C)=C\C[C@]4([H])C[C@@]([H])(C[C@]5(CC[C@H](C)[C@@H](C)O5)O4)OC(=O)[C@]([H])(C=C(C)[C@H]1O)[C@@]23O,5.3
[H][C@@]12OC\C3=C/C=C/[C@H](C)C\C(C)=C\C[C@]4([H])C[C@@]([H])(C[C@]5(CC[C@H](C)[C@@H](CC)O5)O4)OC(=O)[C@H](C=C(C)[C@H]1O)[C@@]23O,5.9
CCN(CC)C1=CC=C(C=C1)S(=O)(=O)C1=CC=C(N)C=C1,3
CCC1=C(NC(C)=O)C=CC(Br)=C1,2.27
O=C(NC1=CN=NS1)NC1=CC=CC=C1,1.77
COC1CC(OC2C(O)CC(OC3C(O)CC(OC4CCC5(C)C(CCC6C5CC(O)C5(C)C(CCC65O)C5=CC(=O)OC5)C4)OC3C)OC2C)OC(C)C1OC,2.14
COC1C(O)CC(OC2C(O)CC(OC3C(O)CC(OC4CCC5(C)C(CCC6C5CC(OC(C)=O)C5(C)C(CCC65O)C5=CC(=O)OC5)C4)OC3C)OC2C)OC1C,2.87
ClC1=CC=CC=C1C1=NCC(=O)NC2=C1C=C(Br)C=C2,3.3
CCN(CC)P(=O)(N(C)C)N(C)C,0.66
ClCC1(CCl)C2CC(Cl)(Cl)C1(CCl)C(Cl)C2Cl,5.23
CS(=O)(=O)NC1=CC=C(C=C1OC1=CC=CC=C1)[N+]([O-])=O,2.6
ClC1=CC(Cl)=C(OC2=CC=CC=C2)C=C1,4.93
ClC1=CC(=C(Cl)C(Cl)=C1)C1=C(Cl)C=C(Cl)C(Cl)=C1,7.12
OC(=O)C1CCC2=CC=CC=C2O1,1.9
CCN1C=C(C(O)=O)C(=O)C2=C1N=C(N=C2)N1CCNCC1,-2.15
CC(C)NN=C(O)COC1=CC=CC=C1Cl,1.82
CC(C)NN=C(O)COC1=CC=CC(Cl)=C1,1.91
OC(=O)CCCC(=O)C1=CC=C(C=C1)C1=CC=CC=C1,3.35
COC1OCC(O)C(N=C(O)N(C)N=O)C1O,-1.08
COC1OC(CO)C(O)C(NC(=O)N(C)N=O)C1O,-0.82
OC1CCC(CC1)N=C(O)N(CCCl)N=O,1.11
COP(=O)(NC(C)(C)C)SC,0.96
CCNP(=O)(OC)SC,0.07
CCCCNP(=O)(OC)SC,0.94
CCC(C)NP(=O)(OC)SC,0.95
COP(=O)(NCC(C)C)SC,0.97
CCCCCCNP(=O)(OC)SC,1.11
COC1=C(O)C(OC)=C(OC)C(O)=C1OC,0.39
CCNN=C(O)COC1=CC=CC=C1,1
OC(COC1=CC=CC=C1)=NNCC1=CC=CC=C1,2.16
CC(NN=C(O)COC1=CC=CC=C1)C1=CC=CC=C1,2.46
CN=C(O)NS(=O)(=O)C1=CC=CC=C1,0.44
CC(C)(C)N=C(O)NS(=O)(=O)C1=CC=CC=C1,1.95
CNC(=O)NS(=O)(=O)C1=CC=C(Cl)C=C1,1.16
CC(C)COC(=O)N(C)C,2
CCC1=C(Br)C=CC(NC(C)=O)=C1,3.33
COC1=CC(NCC2=CC=C3N=C(N)N=C(N)C3=C2C)=CC(OC)=C1OC,2.55
COC(=O)C1=CC(NC(C)=O)=CC=C1,1.46
OC(=NNC(S)=N)C1=CC2=C(OCO2)C=C1,0.21
CCCOC1=CC=CC(=C1)N=C(O)OCCN1CCCCC1,4.48
CCCCCOC1=CC=CC(=C1)N=C(O)OCCN1CCCCC1,5.5
CCC1=CC2=CC3=CC=CC=C3C=C2C=C1,5.85
CN(C)C1=NC(=NC(=N1)N(C)C)N(C)CCO,1.96
CC(C)OC(=O)C(C(=O)OC(C)C)=C1SCCS1=O,1.6
OC(=O)CCC(N=C(O)N(CCCl)N=O)C(O)=O,0.6
CC(C)(NC(=O)N(CCCl)N=O)C(O)=O,1.74
OC(=O)C1(CCCC1)NC(=O)N(CCCl)N=O,2.01
ClC1=CC(Cl)=C(OC2=CC=CC=C2)C=C1Cl,5.44
CC(O)=N[C@@H](CC1=CC=C(O)C=C1)C(O)=N[C@@H](CC1=CC=CC=C1)C(O)=N,0.54
OC(=O)CNC(=O)C1=CC(I)=CC=C1,1.88
CCNCNC(=O)C1=CC=CC=C1,0.56
CC(C)CNCN=C(O)C1=CC=CC=C1,1.73
S=C1SSC2=C1CCCCCC2,3.75
CSC1=CC=CC=C1\N=N\N(C)C,3.13
CSC1=CC=CC(=C1)\N=N\N(C)C,2.98
FC1=CC=C(C=C1)C(N1CCN(C\C=C\C2=CC=CC=C2)CC1)C1=CC=C(F)C=C1,5.78
[H][C@@]12OC3=C(O)C=CC4=C3[C@@]11CCN(CC3CC3)[C@H](C4)[C@]11CC[C@@]2(OC)[C@]([H])(C1)[C@](C)(O)C(C)(C)C,4.98
CCC1=CC(=S)SS1,2.31
COC1=C(O)C=CC(O)=C1OC,0.61
CC1(C)C(C=C(Cl)Cl)C1C(=O)OCC1=CC(OC2=CC=CC=C2)=CC=C1,6.5
OC1=NC(=N)S\C1=C\C1=CC=C(O1)N(=O)=O,1.09
CC(=O)NC1=NC(=O)\C(S1)=C\C1=CC=C(O1)[N+]([O-])=O,1.03
CN(C(C)=O)C1=NC(=O)\C(S1)=C\C1=CC=C(O1)N(=O)=O,1.05
CSC1=NC(=O)\C(S1)=C/C1=CC=C(O1)N(=O)=O,1.41
OC1=NC(=O)SC(=C1)C1=CC=C(O1)N(=O)=O,0.55
CN=C1SC(=CC(O)=N1)C1=CC=C(O1)N(=O)=O,0.86
CC(O)=NC1=NC(=O)C=C(S1)C1=CC=C(O1)N(=O)=O,1.01
CN(C)C1=NC(=O)C=C(S1)C1=CC=C(O1)N(=O)=O,0.55
CN1\C(S\C(=C/C2=CC=C(O2)N(=O)=O)C1=O)=N/C(C)=O,1.21
CCCN1C(=O)\C(S\C1=N\C(C)=O)=C\C1=CC=C(O1)[N+]([O-])=O,1.17
CCCN1C(=O)S\C(=C/C2=CC=C(O2)N(=O)=O)C1=O,2.4
NNC(=O)NC1CCCCC1,0.15
ClC1=C(Cl)C(Cl)=C(C=C1)C1=C(Cl)C=CC=C1,6.11
ClC1=CC=CC(=C1Cl)C1=C(Cl)C(Cl)=CC=C1Cl,6.04
ClC1=CC=C(Cl)C(=C1)C1=C(Cl)C(Cl)=CC(Cl)=C1,6.79
ClC1=CC(=C(Cl)C(Cl)=C1)C1=C(Cl)C(Cl)=C(Cl)C=C1,7.39
ClC1=CC(Cl)=C(C=C1Cl)C1=CC(Cl)=C(Cl)C(Cl)=C1,7.5
ClC1=CC(Cl)=C(Cl)C(=C1Cl)C1=C(Cl)C(Cl)=C(Cl)C(Cl)=C1Cl,8.16
ClC1=CC=CC(=C1Cl)C1=C(Cl)C(Cl)=CC(Cl)=C1Cl,7.25
ClC1=CC(=C(Cl)C=C1)C1=C(Cl)C(Cl)=C(Cl)C(Cl)=C1,7.19
ClC1=CC(=C(Cl)C=C1)C1=C(Cl)C(Cl)=C(Cl)C(Cl)=C1Cl,7.93
ClC1=CC(=C(Cl)C(Cl)=C1)C1=C(Cl)C(Cl)=CC=C1Cl,7.15
CCCCCCCCCCCCCC1=CC=C(O)C=C1,8.2
CC(C)(O)C(=O)NC1=CC(=C(C=C1)[N+]([O-])=O)C(F)(F)F,2.7
CCCNCC(O)=NC(=O)C=[N+]=[N-],-0.24
OCCNC(=O)CN\C([O-])=C\[N+]#N,-1.35
OCC(O)CN1C2=CC=C(Cl)C=C2C(=NCC1=O)C1=CC=CC=C1F,1.51
CCCCC1=NN=C(N)O1,0.65
CC1=NN=C(N)O1,-0.92
CN(C)CC\C=C1/C2=CC=CC=C2CCC2=C1C=CC=C2Cl,5.55
CCCN(CCC)C(=O)SCC1=CC=CC=C1,4.65
CC1(C)[C@@H](C=C(Br)Br)[C@H]1C(=O)O[C@H](C#N)C1=CC=CC(OC2=CC=CC=C2)=C1,6.2
CC(=O)OCN1C(=O)C2=C(CCCC2)C1=O,1.15
CN(C)C(=O)C1=CC=CC=C1OS(=O)(=O)C1=CC=C(C)C=C1,2.01
COC1=CC2=C(C=C1)C=NC=C2,2.22
CC1=CC(C)=NC(NC2=CC=CC=C2)=N1,2.84
FC1=CC=C(C=C1)C(CCCN1CCC(CC1)N1C(=O)NC2=C1C=CC(Cl)=C2)C1=CC=C(F)C=C1,7.1
CN1CC(C)(C)C(=O)C2=CC=CC=C12,2.72
CSC1=NCCN1C1=CC=C(O1)N(=O)=O,1.19
CC(C)N=C(O)\C=C\C1=NC=C(S1)N(=O)=O,1.76
[H][C@@]1(CCCCN1)[C@@H](O)C1=CC(=NC2=C1C=CC=C2C(F)(F)F)C(F)(F)F,4.49
[I-].CCCCCCCC[N+]1=CC(C)=C(C)C=C1,-0.41
CN=C(O)N(C)C(O)=NC1=CC=CC=C1F,2.12
CCC(N)CC1=CC=CC=C1,2.28
BrC1=CC=CC(NC(=O)CN2CCCCC2)=C1,3.62
CCCCCCNC(=S)NC,2.31
CN1C(\C=C\C2=NC=NC=C2)=NC=C1N(=O)=O,0.85
CN(C)P(=O)(N1CCCC1)N1CCCC1,1.88
OC1C(O)C2=CC=CC=C2C2CCCCC12,2.47
OC(=N)OC1C2CCCCC2C2=CC=CC=C2C1OC(O)=N,2.17
CSC1=CC=C(C=C1)C(N)=S,2.01
ClC1=CC=CC2=C(Cl)C(Cl)=C(Cl)C=C12,5.77
ClC1=CC2=C(C=C(Cl)C=C2Cl)C(Cl)=C1,6.19
CCN1CCCC1CNC(=O)C1=CC(=CC=C1OC)S(=O)(=O)CC,1.06
OC(=O)\C=C\OC1=C(Cl)C=C(Cl)C=C1,3.46
COC1=CC=C(\C=C\N=CO)C=C1,1.94
CNC(CC1=CC=CC=C1)CC1=CC=CC=C1,3.8
OC(CNCCN=C(O)CC1=CC=CC=C1)COC1=CC=CC=C1,0.63
COC1=CC=CC=C1C(=O)NCCN,0
NC1=NC(=O)C2=C(N1)N(C=N2)[C@@H]1O[C@H](CO)C=C1,-1.21
CC(=O)NC1=CC(NS(=O)(=O)C(F)(F)F)=C(C)C=C1C,2.02
COCCOC1=C(OC)C=C(CC2=CN=C(N)N=C2N)C=C1OC,0.56
OC1C(Cl)C(Cl)C(Cl)C(Cl)C1Cl,2.54
O=N(=O)\C=C\C1=COC=C1,1.41
CC(C)C1(C)C(O)=NC(=O)N=C1O,0.54
COC(=O)C1=CC2=CC=CC=C2N=C1,2.25
ON1C2=C(C(=O)CC(C2)C2=CC=C(C=C2)C(F)(F)F)C(=O)C2=CC(Cl)=CC=C12,3.46
COC1=NC=C(N)N=C1,0.63
CCOC1=CN=CC(=N1)C(O)=N,0.61
CC[C@]12CC(=C)[C@H]3[C@@H](CCC4=CC(=O)CC[C@H]34)[C@@H]1CC[C@@]2(O)C#C,3.16
[H][C@@]12C[C@H](C)[C@](O)(C(=O)CCl)[C@@]1(C)CC(=O)[C@@]1(F)[C@@]2([H])CCC2=CC(=O)C=C[C@]12C,2.61
CS(=O)(=O)C1=CC=CC2=CC=CC=C12,1.74
COC1=C(Cl)C(Cl)=C(Cl)C=C1,3.74
COC1=CC(Cl)=C(Cl)C(Cl)=C1,4.22
CC(=O)O[C@@H]1CO[C@@H](NC(=O)N(CCCl)N=O)[C@H](OC(C)=O)[C@@H]1OC(C)=O,1.13
FC(F)(F)COC1=CC(C(=O)NCC2CCCCN2)=C(OCC(F)(F)F)C=C1,3.78
CCC(=O)C1=CC=C(OC(O)=NC)C=C1,1.55
CN=C(O)O\N=C1\COCS1,0.06
CN=C(O)O\N=C1\SCOC1C,0.46
CN=C(O)O\N=C1/COCCS1,0
CCCC1OCS\C1=N/OC(O)=NC,1.52
CN=C(O)O\N=C1/SCOC1C(C)C,1.48
COCCC1OCS\C1=N/OC(O)=NC,0.51
CNP(=O)(OC)OC1=CC=C(C=C1)N(=O)=O,1.27
CN=C(O)OC1=CC=CC(C=O)=C1,0.92
CNC(=O)OC1=CC=C(C=O)C=C1,0.99
CCC1=C2OC(=CC2=CC=C1)C(O)CNC(C)(C)C,3.5
CN1C(CN2CCN(C)CC2)=NC=C1[N+]([O-])=O,-0.32
CCC(C)C(=O)NC1=CC=CC=C1,2.56
OC(=O)CSC1=CNC2=CC=CC=C12,1.78
CC1CCCC2=NC=C(C)C(=O)N12,0.82
CCOP(=S)(OCC)OC(Cl)C(Cl)(Cl)Cl,4.59
