,SMILES,Kow
5600,S=C=NC1=CC=C(NC2=CC=CC=C2)C=C1,4.94
5601,C\C=C\C#C\C=C1\OC(=O)C=C1,2.09
5602,O[C@@H]([C@@H](O)[C@H]1CO1)[C@@H]1CO1,-1.29
5603,CC1C(C)N(N=O)C(C)C(C)N1N=O,0.91
5604,CC(=O)N[C@@H](CO)C(N)=O,-1.87
5605,CCOC(=O)CNC(=O)CNC(=O)CNC(=O)CCCCSC1=NC=NC2=C1NC=N2,0.21
5606,CCCCOC(=O)CN=C(O)CCCCSC1=NC=NC2=C1N=CN2,1.39
5607,CCOC(=O)C(C)N=C(O)CCCCSC1=NC=NC2=C1N=CN2,1.51
5608,CSC1=CC=C(NS(=O)(=O)C(F)(F)F)C=C1,3.74
5609,CS(=O)(=O)C1=CC=CC(NS(=O)(=O)C(F)(F)F)=C1,1.85
5610,CS(=O)(=O)C1=CC=C(NS(=O)(=O)C(F)(F)F)C=C1,1.99
5611,CC(=O)C1=CC(NS(=O)(=O)C(F)(F)F)=CC=C1,2.78
5612,OC1=CC=CC(NS(=O)(=O)C(F)(F)F)=C1,2.51
5613,CC(=O)C1=CC=C(NS(=O)(=O)C(F)(F)F)C=C1,2.83
5614,FC(F)(F)S(=O)(=O)NC1=C(Cl)C=C(Cl)C=C1,3.88
5615,FC1=CC=C(NS(=O)(=O)C(F)(F)F)C=C1,3.25
5616,FC1=CC(NS(=O)(=O)C(F)(F)F)=CC=C1,3.42
5617,FC(F)(F)S(=O)(=O)NC1=CC(Cl)=CC=C1,4.0
5618,FC(F)(F)S(=O)(=O)NC1=CC=C(Cl)C=C1,3.96
5619,FC(F)(F)S(=O)(=O)NC1=CC=CC(Br)=C1,3.82
5620,FC(F)(F)S(=O)(=O)NC1=CC=C(I)C=C1,4.39
5621,FC(F)(F)C1=CC(NS(=O)(=O)C(F)(F)F)=CC=C1,4.5
5622,FC(F)(F)C1=CC=C(NS(=O)(=O)C(F)(F)F)C=C1,4.47
5623,FC1=CC(F)=C(NS(=O)(=O)C(F)(F)F)C=C1,3.06
5624,COC1=CC=CC(NS(=O)(=O)C(F)(F)F)=C1,3.13
5625,COC1=CC=C(NS(=O)(=O)C(F)(F)F)C=C1,3.0
5626,CCOC(=O)CC(N=C(O)CCCCSC1=NC=NC2=C1N=CN2)C(=O)OCC,1.33
5627,CCOC1=CC=CC=C1OC(O)=NC,1.24
5628,O=C(C=CC1=CC2=C(OCO2)C=C1)N1CCCCC1,2.82
5629,O=C1NC2=CC=CC=C2C(=N1)C1=CC=CC=C1,1.91
5630,O=C1C=CN=C2C=CC=CN12,0.2
5631,CC1=CC=CC2=NC=CC(=O)N12,0.74
5632,CC1=CC=CN2C(=O)C=CN=C12,0.79
5633,CC1=CN2C(=O)C=CN=C2C=C1,0.61
5634,CN(C)\N=N\C1=CC=C(C=C1)C#N,2.39
5635,OC1=CC=CC(NC(=O)CC2=CC=CC=C2)=C1,2.22
5636,CCOP(=S)(OCC)OC1=CC(C)=NC(=N1)N(CC)CC,4.85
5637,CC(C)C(O)=NC(O)=N,0.04
5638,COP(=O)(OC)OC1=C(Cl)C2C=CCC12,2.32
5639,COC(=O)NC(=S)NC1=C(NC(=S)NC(=O)OC)C=CC=C1,1.4
5640,CC(C)C1=CN=C(N1C)[N+]([O-])=O,1.09
5641,CC1=CN=C(N1CCO)[N+]([O-])=O,0.18
5642,CCCCCCOC(=O)C1=CN=CC=C1,3.51
5643,OP(O)(=O)CN(CCCCCCN(CP(O)(O)=O)CP(O)(O)=O)CP(O)(O)=O,-4.43
5644,COC(=O)C1=CN=CC(Cl)=N1,0.47
5645,CCOC(=O)C1=CC=C(OCC)C=C1,3.6
5646,COC1=CC(OC)=C(CC(C)N)C=C1,1.75
5647,CC(C)NCC(O)COC1=C2C=C(C)NC2=CC=C1,2.3
5648,CC(O)=NC1=C2C=CC=CC=C2C=C1,2.48
5649,OC(C1CCCCN1)C1=CC=CC=C1,1.58
5650,CCC(CC)(C(N)=O)C1=CC2=C(OCO2)C=C1,1.59
5651,NC1=NC(NC1(C(F)(F)F)C(F)(F)F)(C(F)(F)F)C(F)(F)F,3.35
5652,CC(C)CN(CC(C)C)C(=O)C=CC1=CC2=C(OCO2)C=C1,4.37
5653,COC(=O)C1=CN=CC(OC)=N1,0.69
5654,NS(=O)(=O)C1=CC(Cl)=C(Cl)C=C1,1.44
5655,ClC1=CC(Cl)=C(NC2=NCCN2)C=C1,1.96
5656,OC[C@@H](N=C(O)C(Cl)Cl)[C@H](O)C1=CC=C(C=C1)C1=CC=CC=C1,2.86
5657,OC[C@@H](N=C(O)C(Cl)Cl)[C@H](O)C1=CC=C(Br)C=C1,1.87
5658,OC[C@@H](N=C(O)C(Cl)Cl)[C@H](O)C1=CC=C(C=C1)C#N,0.78
5659,OC[C@@H](N=C(O)CC#N)[C@H](O)C1=CC=C(C=C1)N(=O)=O,-0.22
5660,[H][C@@]1(C[C@@](C)(OC)[C@@]([H])(OC(C)=O)[C@H](C)O1)O[C@]1([H])[C@H](C)C(=O)O[C@]([H])(CC)[C@@](C)(O)[C@H](O)[C@@H](C)C(=O)[C@H](C)C[C@@](C)(O)[C@]([H])(O[C@]2([H])O[C@H](C)C[C@@]([H])([C@H]2O)N(C)C)[C@H]1C,2.85
5661,CN1N(C(=O)C=C1C)C1=NC(C)=NC(C)=C1,0.24
5662,COC1=NC(C)=NC(=C1)N1N(C)C(C)=CC1=O,0.7
5663,COC1=NC(C)=CC(=N1)N1NC(C)=CC1=O,1.03
5664,CN1N(C(C)=CC1=O)C1=NC(C)=CC(C)=N1,0.51
5665,COC1=NC(C)=NC(=C1)N1N(C)C(=O)C=C1C,0.38
5666,COC1=NN(C(C)=C1)C1=NC=NC=C1,2.21
5667,COC1=NN(C(C)=C1)C1=NC(C)=NC(C)=C1,2.6
5668,COC1=NN(C(C)=C1)C1=NC(C)=CC(C)=N1,1.82
5669,COC1=CC(OC)=NC(=N1)N1N=C(O)C=C1C,1.16
5670,COC1=CC(C)=NN1C1=CC(OC)=NC(OC)=N1,1.86
5671,COC1=NC=NC(=C1)N1N(C)C(C)=CC1=O,0.3
5672,COC1=NC=NC(=C1)N1NC(C)=CC1=O,0.99
5673,COC1=CC(C)=NN1C1=NC=CC(OC)=N1,1.01
5674,CCCCC1=C(O)N=C(NCC)N=C1C,2.22
5675,CC(C)(NC(=O)C1=CC(Cl)=CC(Cl)=C1)C#C,3.43
5676,CCCNC(C)C(=O)NC1=C(SC=C1C)C(=O)OC,1.89
5677,C1COC(CN1)C1=CC=CC=C1,1.11
5678,OCCOC1=C(Br)C=C(Br)C=C1Br,3.42
5679,CCOP(=S)(OCC)OC1=NN(C=N1)C1=CC=CC=C1,3.34
5680,ClC1=CC(=CC(Cl)=C1)N1C(=O)CCC1=O,1.4
5681,CC(=O)NC1=C(C)C=C(Br)C=C1,2.03
5682,CC1=NC=CN=N1,-1.31
5683,COC(=O)[C@@H]1[C@@H](C=C(C)C)C1(C)C,3.76
5684,CCCOP(=S)(OCCC)SCC(=O)N1CCCCC1C,4.04
5685,CN1CCN2C(C1)C1=CC=CC=C1CC1=C2C=CC=C1,4.24
5686,CC1(C)NC(OC1(C)C)=NC1=NC=C(S1)N(=O)=O,2.4
5687,O=N(=O)C1=CN=C(NC2=NCCO2)S1,0.57
5688,OCCN1CCO\C1=N\C1=NC=C(S1)N(=O)=O,0.43
5689,OCCN1CCS\C1=N\C1=NC=C(S1)N(=O)=O,1.28
5690,O=N(=O)C1=CN=C(NC2=NCCN2)S1,1.38
5691,OCCN1CCN=C1NC1=NC=C(S1)[N+]([O-])=O,1.23
5692,COC(COC(N)=O)C1=C(N2CC2)C(=O)C(C)=C(N2CC2)C1=O,-0.15
5693,CCCN=C(O)C1=CC2=CC=CC=C2O1,2.65
5694,OC1=C(O)C=C(C=C1)C1CC(=O)C2=C(O)C=CC=C2O1,2.81
5695,[H]C(CC1=CN=CN1)(NC(=O)[C@]1([H])CCC(=O)N1)C(=O)N1CCC[C@@]1([H])C(N)=O,-2.46
5696,[Cl-].C[N+]1(C)CCCCC1,-2.82
5697,CC(C)CC(=O)NN,-0.31
5698,CCC1CC2C3CCC4=CC(=O)CCC4C3CCC2(C)C1C(=O)CO,4.01
5699,OCC1C2=CC=CC=C2C2=C1C=CC=C2,2.89
5700,CCOC(=O)C(=CC1=CC=CC=C1C)C(=O)OCC,3.22
5701,CCOC(=O)C(=CC1=CC(OC)=C(O)C=C1)C(=O)OCC,2.89
5702,COP(N)(=S)OC1=C(C=CC=C1)C(=O)OC(C)C,2.7
5703,COC1=CC=CC2=C1C(=O)C1=C(C(O)=C3CC(O)(CC(O)C3=C1O)C(=O)CO)C2=O,2.74
5704,CCCCCCOC1=C(C=CC(N)=C1)C(O)=O,3.22
5705,ClC1=CC2=C(C=C1)C1=CC=CC=C1C=C2,5.16
5706,CC1(C)C(=O)NC(=O)NC1=O,-0.44
5707,NC(=O)C1=CC=C(C=C1)S(=O)(=O)C1=CC=C(N)C=C1,0.9
5708,ClC1=C(Cl)C(Cl)=C(Cl)C2=C1OC1=C2C=CC=C1,6.17
5709,C=CC(=O)OCCCOC(=O)C=C,0.87
5710,CCOP(=O)(OCC)OC1=C(Cl)C=C(SC)C=C1,3.05
5711,NNC(=O)CCO,-1.0
5712,CCN=C(O)NS(=O)(=O)C1=CC=C(Cl)C=C1,1.79
5713,CC(C)C1=CC=CC(C(C)C)=C1N,3.18
5714,CC(O)=NC1=CC=C(OC2=CC=CC=N2)C=C1,1.57
5715,[O-][N+](=O)C1=CC=C(O1)C1=CSC(NC=O)=N1,-1.14
5716,FC(F)(F)C(=O)NC1=CC=C(Br)C=C1,3.34
5717,CCOC(=O)C1=CC=C(NC(=O)C(F)(F)F)C=C1,2.25
5718,OC(=NC1CC1)C1=CC(N2CC2)=C(C=C1N(=O)=O)N(=O)=O,0.74
5719,CCCOC(=O)NCCCN(C)C,1.12
5720,CN1CCN(CC(=O)N\N=C\C2=CC=C(O2)[N+]([O-])=O)CC1,-0.1
5721,CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)COC(=O)CC(C)(C)C,4.3
5722,NC1=CC=C(C=C1)S(=O)(=O)N1C(=O)N=C(O)C1(C1=CC=CC=C1)C1=CC=CC=C1,3.27
5723,ClC1=CC=C(C=C1)S(=O)(=O)N1C(=O)NC(=O)C1(C1=CC=CC=C1)C1=CC=CC=C1,4.48
5724,CC1=CC=CC=C1S(=O)(=O)N1C(=O)N=C(O)C1(C1=CC=CC=C1)C1=CC=CC=C1,4.0
5725,ClC1=NON=C1C1=CC=CC=C1,3.2
5726,COC1=C(OC)C(C)=CC(CC2=CNC(=N)NC2=N)=C1,1.62
5727,ClC(Cl)(Cl)C1=NC(=NC(NCC2=CC=CC=C2)=N1)C(Cl)(Cl)Cl,4.93
5728,CCCN=C1NC(C)=NC(=N1)C(Cl)(Cl)Cl,3.29
5729,CC(=O)N[C@H](CC1=CC=CC=C1)C(=O)N[C@H](CC1=CC=CC=C1)C(N)=O,1.19
5730,CN=C1NC(C)=NC(=N1)C(Cl)(Cl)Cl,2.43
5731,CNC(=O)C1CCCN1C(C)=O,-1.19
5732,CCC(CC)COC(O)=N,1.98
5733,COC1=C(OC)C=C(CC2=CNC(=N)NC2=N)C(Br)=C1,1.64
5734,ClC1=CC(OC2=CC=CC=C2)=CC(Cl)=C1,5.21
5735,ClC1=CC(OC2=CC=CC=C2)=C(Cl)C=C1,5.13
5736,ClC1=CC=C(OC2=CC(Cl)=CC(Cl)=C2)C=C1,5.77
5737,O=CC1=CC(=CC=C1)C#N,1.18
5738,COP(=O)(OC1=CC(Cl)=C(Br)C=C1Cl)C1=CC=CC=C1,4.58
5739,CC(C)C1=CC=CC=C1OC(=O)N(C)C,2.65
5740,OC(=O)CN1C(=O)C=CC1=O,-0.14
5741,CSC(O)=NC1=CC(Cl)=C(Cl)C=C1,4.23
5742,CC(C)N1C(=O)C2=C(NS1(=O)=O)C=CC=C2,2.34
5743,CCOC(=O)CN1C(=O)SC2=CC=CC(Cl)=C12,2.5
5744,CC(=O)NC1=CC=CC=C1C#N,0.57
5745,C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CCl,2.48
5746,CCC(=O)OC1(C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(=O)CC12C)C(=O)CBr,3.55
5747,CCC(=O)O[C@@]1([C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]12C)C(=O)CCl,3.5
5748,[H][C@]1(C)C[C@@]2([H])[C@]3([H])CCC4=CC(=O)C=C[C@]4(C)C3(F)[C@@]([H])(O)C[C@]2(C)[C@@]1(OC(=O)CCC)C(=O)CCl,3.63
5749,[H][C@@]12C[C@H](C)[C@](OC(=O)CC)(C(=O)CCl)[C@@]1(C)C[C@H](O)[C@@]1(Cl)[C@@]2([H])CCC2=CC(=O)C=C[C@]12C,3.28
5750,[H][C@@]12C[C@H](C)[C@](OC(=O)CC)(C(=O)CCl)[C@@]1(C)CC(=O)[C@@]1(F)[C@@]2([H])CCC2=CC(=O)C=C[C@]12C,3.46
5751,CCCC(=O)O[C@@]1([C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)C(=O)C[C@]12C)C(=O)CCl,3.76
5752,OC[C@@H](N=C(O)C(Cl)Cl)[C@H](O)C1=CC=CC=C1,0.94
5753,CC(C)C1=CC=CC=C1OCC(O)=O,2.84
5754,CC1=CN([C@H]2C[C@H](O)[C@@H](CN)O2)C(=O)N=C1O,-2.05
5755,CC1=CC(Cl)=CC(Cl)=C1,3.99
5756,CCC(OC1=CC=C(Cl)C=C1C)C(O)=O,3.47
5757,OC(=O)CC1=CC=C(C=C1)C1CCCC1,3.44
5758,COC(O)=NC1=CC=CC=C1Br,2.3
5759,COC(O)=NC1=CC=CC(Br)=C1,2.75
5760,[Br-].C[N+](C)(C)CC1=CC(Cl)=CC=C1,-1.81
5761,OC(NS(=O)(=O)C1=CC=C(Cl)C=C1)=NC1=CC=CC=C1,3.61
5762,COC1=C(Cl)C=C(NC(N)=O)C=C1,1.37
5763,CN(C)C(=O)C1=CC2=CC=CC=C2N=C1,0.99
5764,NC1=CC(NC2=CC=CC=C2C(O)=O)=CC=C1,2.99
5765,CCOP(=S)(NC(C)C)OC1=CC=CC=C1C(=O)OC(C)C,4.12
5766,CCOC(=O)C(=C\C1=CC=CC=C1)\N=CO,2.48
5767,CCSC(=O)COC1=C(C)C=C(Cl)C=C1,4.05
5768,CNC(=O)N(C)C1=NN=C(S1)C(F)(F)F,1.85
5769,CCCOP(C)(=S)OCCC,3.26
5770,C1=C(C=C2C=CC=CN12)C1=CC=CC=C1,4.29
5771,CCC(=O)OC1(CCN(C)CC1CC=C)C1=CC=CC=C1,2.97
5772,CCCCN(CCC)N=O,2.09
5773,COC1=CC=CO1,1.44
5774,"Br*.Br*.C=C |lp:0:3,2:3,m:1:4.5,3:4.5|",1.76
5775,CN=C(S)NC12CC3CC(CC(C3)C1)C2,2.67
5776,S1C=C(N=N1)C1=CC=CC=C1,2.42
5777,CC(=O)N[C@@H](CCC(O)=O)C(N)=O,-2.47
5778,CC1=CN([C@H]2C[C@H](F)[C@@H](CO)O2)C(=O)NC1=O,-0.28
5779,ClC1=CC=CC(=C1)C1=C(Cl)C=CC=C1,5.02
5780,CN1C(=O)S\C(=C\C=C\C2=CC=C(O2)N(=O)=O)C1=O,1.4
5781,CN1C(=N)S\C(=C\C2=CC=C(O2)N(=O)=O)C1=O,1.44
5782,O=CNC1=NC=CS1,0.54
5783,CN=C1S\C(=C/C2=CC=C(O2)N(=O)=O)C(O)=N1,1.16
5784,CN1C(=O)S\C(=C/C2=CC=C(O2)N(=O)=O)C1=O,1.78
5785,CCN1C(=N)S\C(=C\C2=CC=C(O2)N(=O)=O)C1=O,1.44
5786,C\N=C1\S\C(=C\C2=CC=C(O2)N(=O)=O)C(=O)N1C,1.42
5787,CCN1C(=O)S\C(=C\C2=CC=C(O2)N(=O)=O)C1=O,2.29
5788,C=CCN1C(=O)S\C(=C/C2=CC=C(O2)N(=O)=O)C1=O,2.22
5789,NC1=CC=C(C=C1)S(=O)(=O)NC1=CC=C(C=C1)C#N,1.83
5790,CCC1=C(OC)N=CC=N1,1.8
5791,CN(C)C1=NC(=O)\C(S1)=C\C1=CC=C(O1)N(=O)=O,1.14
5792,CCCCCCCCCCCCCCNCCO,5.74
5793,OCCNC1=CC=CC=C1C(O)=O,1.35
5794,CCCOC(=O)C1=CC=CC=C1Cl,3.45
5795,C1=CC=C(C=C1)C1=NC2=CC=CC=C2C=N1,3.42
5796,CC1=CC(=NN=C1NCCN1CCOCC1)C1=CC=CC=C1,2.03
5797,CC1=CC=CC=C1N=C(O)C1=C(O)C=CC(Cl)=C1,4.21
5798,[H][C@]12SCC(CSC3=NN=C(C)S3)=C(N1C(=O)[C@H]2NC(=O)CN1C=NN=N1)C(O)=O,-0.58
5799,NC1=CC=C(C=C1)S(=O)(=O)C1=CC=C(O)C=C1,1.57
5800,CON(C)C(=O)NC1=CC=C(OCC2=CC=CC=C2)C=C1,3.11
5801,CC(C)=CC1C(C(=O)OCC2=CC=CC(OC3=CC=CC=C3)=C2)C1(C)C,6.01
5802,CN(C)CC1=CC=CS1,1.67
5803,CN(C)CCC1=CC=CS1,1.99
5804,NC(=S)C1=CC=C(C=C1)[N+]([O-])=O,1.75
5805,COC(=O)C1C(\C=C(/C)C(=O)OC)C1(C)C,2.67
5806,CC(C)OP(=O)(OC(C)C)SCC1=CC=CC=C1,3.34
5807,CCCC1=CC=C(CC(O)=O)C=C1,3.0
5808,CCC(C)(C)C1=CC=C(CC(O)=O)C=C1,3.48
5809,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@@H]([C@H]2O)N(C)C)[C@](C)(O)C[C@@H](C)[C@H](N)[C@H](C)[C@@H](O)[C@]1(C)O,3.0
5810,CCCOC1=CC=C(CC(O)=O)C=C1,2.31
5811,NC1=NC2=C(C=C1)C1=CC=CC=C1N2,2.6
5812,CN1C(CC(O)=O)=CC=C1C(=O)C1=CC=C(C)C=C1,2.79
5813,CCOC1OC2=C(C=C(OS(C)(=O)=O)C=C2)C1(C)C,2.7
5814,ClC1=CC=CC2=C1CCNCC2,2.4
5815,[Br-].C(C1=CC=CC=C1)[N+]1=CC=CC2=CC=CC=C12,-0.82
5816,O=C(C1=CC=CC=C1)C1=CC=C(C=C1)N=C=S,4.88
5817,CCCN(CC1CC1)C1=C(C=C(C=C1[N+]([O-])=O)C(F)(F)F)[N+]([O-])=O,5.58
5818,CC(C)OC1=CC=C(C=C1)[N+]([O-])=O,2.8
5819,CCOP(=O)(OCC)OC1=CC=C(SC)C=C1C,3.21
5820,CCOP(=S)(OCC)OC1=C(Cl)C=C(SC)C=C1,4.4
5821,CCCCCCCCN1SC=CC1=O,2.45
5822,OC(=O)CC1=NNOC1=O,-1.66
5823,O=NN1CCSCC1,0.4
5824,CC(O)=NC1=CC=CC2=C1N=CC=N2,1.06
5825,CN1C=NC(=N1)[N+]([O-])=O,-0.68
5826,ClC(Cl)(Cl)C(NC=O)N1CCN(CC1)C(NC=O)C(Cl)(Cl)Cl,2.2
5827,[Br-].CC[N+]1=CC=CC2=CC=CC=C12,-2.76
5828,FC(F)OC(Cl)C(F)(F)F,2.06
5829,CCOP(=O)(OCC)OC1=C(Cl)C=C(SC)C=C1Cl,3.72
5830,CSCC1=C(N2[C@H](SC1)[C@H](N=C(O)CC1=CC=CS1)C2=O)C(O)=O,1.01
5831,OC(C1=CC=CC=C1)(C1=CN=CN=C1)C1=C(Cl)C=C(Cl)C=C1,2.56
5832,[H][C@]12SC(C)(C)[C@@H](N1C(=O)[C@H]2NC(=O)[C@H](N)C1=CC=C(O)C=C1)C(O)=O,0.87
5833,CCOP(=O)(OCC)OC1=CC(Cl)=C(SC)C=C1,2.94
5834,CCNC(=O)C1=CC=CC(C)=C1,1.32
5835,CCNC(=O)C1=CC=C(C)C=C1,1.38
5836,ClC1=CC(Br)=CC(Cl)=C1NC1=NCCN1,2.46
5837,CC(C)(C)NC[C@H](O)COC1=NSN=C1N1CCOCC1,1.83
5838,CC(=O)\C=C\C1=CC(Br)=CC=C1,3.02
5839,OC(=O)C1=C(CSC2=NN=CS2)CS[C@@H]2[C@H](NC(=O)CN3C=NN=N3)C(=O)N12,-0.67
5840,CC(=O)OCC1=C(N2[C@H](SC1)[C@H](NC(=O)CBr)C2=O)C(O)=O,-0.7
5841,CNC(=O)N1C2=C(C=C(C=C2)[N+]([O-])=O)C(=NCC1=O)C1=CC=CC=C1,1.76
5842,CC1=C2C(N)=NC(N)=NC2=CC=C1,1.26
5843,COC1=CC=CC2=C1C(N)=NC(N)=N2,1.18
5844,OC(=NC1=CC=CC=C1)C1=CC(N2CC2)=C(C=C1N(=O)=O)N(=O)=O,2.23
5845,NC1=CC=C(C=C1)S(=O)(=O)C1=CC=CC=C1N,1.56
5846,COC1=CC=CC(NC=O)=C1,1.25
5847,CN(C)C(=O)C1=CC(N2CC2)=C(C=C1[N+]([O-])=O)[N+]([O-])=O,0.63
5848,COC1=CC=CC=C1N1CCN(CCNC(=O)C2=CC=C(F)C=C2)CC1,2.5
5849,CC(=O)OC1=CC=C(\C=C\C(C)=O)C=C1,1.63
5850,CNC1=C(Cl)C(=O)N(N=C1)C1=CC=CC(=C1)C(F)(F)F,2.3
5851,NC1=[N+]([O-])C2=C(C=CC=C2)[N+]([O-])=C1,-0.3
5852,CC(C)NCC(O)COC1=CC=CC=C1C1CC1,3.07
5853,ClC1=C(Cl)C(Cl)=C(Cl)C2=C1COC2=O,3.2
5854,OC1=NC(=S)S\C1=C/C=C/C1=CC=C(O1)N(=O)=O,0.93
5855,CC1=NN=C(C)S1,0.03
5856,ClC1=CC=C(NC(=O)CN2CCCCC2)C=C1,3.34
5857,CN=C1S\C(=C/C=C/C2=CC=C(O2)N(=O)=O)C(O)=N1,1.35
5858,CCN=C1S\C(=C/C2=CC=C(O2)N(=O)=O)C(O)=N1,1.16
5859,CCCN=C1S\C(=C/C2=CC=C(O2)N(=O)=O)C(O)=N1,1.24
5860,CC(C)N=C1S\C(=C/C2=CC=C(O2)N(=O)=O)C(O)=N1,1.29
5861,COC(=O)CS(=O)(=O)C1=CC=CC=C1N(=O)=O,0.78
5862,CCOC1=CN=CN=C1,0.56
5863,CC(=O)CNC1=CC=CC=C1C(N)=O,0.61
5864,CC(C)N1C(=O)S\C(=C/C2=CC=C(O2)N(=O)=O)C1=O,2.42
5865,OC1=NC(=O)S\C1=C\C1=CC=C(O1)N(=O)=O,0.63
5866,C=CCOC1=NS(=O)(=O)C2=CC=CC=C12,1.4
5867,NC(=O)N(CCCN(N=O)C(N)=O)N=O,-0.3
5868,NC(=O)N(CCCCCCN(N=O)C(N)=O)N=O,0.58
5869,CCC1(C)C(=O)NC(=O)NC1=O,0.08
5870,[O-][N+](=O)C1=CC=C(C=C1)C(=O)C1=CC=CC=N1,1.76
5871,OC(=O)C1=CC=CC=C1NC1=CC(=CC=C1)[N+]([O-])=O,4.57
5872,COC1=CC=CC(NC2=CC=CC=C2C(O)=O)=C1,4.31
5873,CC(=O)C1=CC(NC2=CC=CC=C2C(O)=O)=CC=C1,4.07
5874,COC1=C(C=CN=N1)N(C)C,0.9
5875,COC1=C(OC)C(OCC2=CC=CC=C2)=CC(CC2=CNC(=N)NC2=N)=C1,2.37
5876,ClC1=C(Cl)C=C(NC(=O)CC2=CC=CC=C2)C=C1,4.47
5877,OC(=N)N\N=C\CCC1=CC=CC=C1,2.32
5878,CCCCCCC1=CC=NC=C1,4.35
5879,CC(=O)OCC1=C(N2[C@H](SC1)[C@H](NC(=O)C(O)C1=CC=CC=C1)C2=O)C(O)=O,-0.44
5880,COC1=CC=C(C=C1)C(=O)CS(=O)(=O)C1=CC=CC=C1,2.18
5881,CCC1=CC(=CC=C1O)N=C(C)O,1.31
5882,ClC1=CC(Cl)=C(OC2=C(Cl)C=C(Cl)C=C2)C=C1,5.95
5883,"CC(C)*.O=P(OC1=CC=CC=C1)(OC1=CC=CC=C1)OC1=CC=CC=C1 |c:8,10,16,18,24,26,t:6,14,22,lp:4:2,6:2,13:2,20:2,m:3:15.16.17|",5.31
5884,CC1=C(NC2=NCCN2)C=C(F)C=C1,1.41
5885,CC(=O)OC1=C(Cl)C=CC=C1Cl,2.94
5886,CCCCCCCCCCCCCC1=C(O)C(O)=CC=C1,7.75
5887,CCCOP(N)(=O)SCCC,1.23
5888,CNP(=O)(OC)SC,-0.07
5889,CON(C)C(=O)NC1=CC(F)=CC=C1,1.68
5890,COC1=CC=CC(NC(=O)N(C)C)=C1,1.73
5891,OC1=C(F)C=CC=C1F,1.96
5892,CCC1=CC=C(NC(=O)OC)C=C1,2.72
5893,CCN(CC)C(=O)SCC1=CC=C(Cl)C=C1,3.4
5894,CN1CCC(=CC1)C1=CC=CC=C1,2.71
5895,CCOC(=O)C(=N/NC1=C(Cl)C=CC(=C1)C(F)(F)F)\C#N,4.45
5896,CCOC(=O)C(=N/NC1=CC(=C(Cl)C=C1)C(F)(F)F)\C#N,4.86
5897,COC(=O)C(=N/NC1=CC(Cl)=CC(Cl)=C1)\C#N,4.5
5898,CCOC(=O)C(=N/NC1=CC(Cl)=CC(Cl)=C1)\C#N,3.82
5899,COC(=O)C(=N\NC1=CC=C(C=C1)S(=O)(=O)C(F)(F)F)\C#N,4.22
5900,CCOC(=O)C(=N/NC1=C(C=C(C=C1)N(=O)=O)N(=O)=O)\C#N,4.14
5901,COC(=O)C(=N/NC1=C(Cl)C=C(C=C1Cl)C(F)(F)F)\C#N,4.36
5902,COC(=O)C(=N/NC1=CC=CC(=C1)C(F)(F)F)\C#N,3.78
5903,COC(=O)C(=N/NC1=CC=C(C=C1)C(F)(F)F)\C#N,3.79
5904,COC(=O)C(=N/NC1=C(Cl)C=CC(=C1)C(F)(F)F)\C#N,4.42
5905,COC(=O)C(=N/NC1=C(C=C(C=C1)C(F)(F)F)N(=O)=O)\C#N,3.44
5906,COC(=O)C(=N/NC1=CC=C(SC(F)(F)F)C=C1)\C#N,4.3
5907,CC(=O)C(=NNC1=C(Cl)C=CC(=C1)C(F)(F)F)C#N,5.08
5908,CC(=O)C(=NNC1=CC=C(Cl)C=C1)C#N,4.1
5909,CC(=O)C(=NNC1=CC=CC=C1Cl)C#N,4.0
5910,CC(=O)C(=NNC1=CC(Cl)=CC=C1)C#N,3.9
5911,CC(=O)C(=NNC1=CC(Cl)=C(Cl)C=C1)C#N,4.56
5912,CC(=O)C(=NNC1=CC(Cl)=CC(Cl)=C1)C#N,4.68
5913,CC(=O)C(=NNC1=C(C)C=C(Cl)C=C1)C#N,4.28
5914,CC(=O)C(=NNC1=C(C=C(C=C1)[N+]([O-])=O)[N+]([O-])=O)C#N,3.4
5915,CC(=O)C(=NNC1=CC=C(SC(F)(F)F)C=C1)C#N,5.04
5916,CC(C)(C)C(=O)C(=NNC1=CC(Cl)=CC=C1)C#N,4.62
5917,CC(C)(C)C(=O)C(=NNC1=C(C=C(Cl)C=C1)C(F)(F)F)C#N,5.67
5918,CCOC(=O)C(=N/NC1=C(Cl)C=C(Cl)C(Cl)=C1)\C#N,5.21
5919,CC(C)(C)C(=O)C(=NNC1=C(Cl)C=CC(=C1)C(F)(F)F)C#N,5.31
